country_name,country_code,population_as_of_1_january,year,variant,last_updated
World,900,8126964.296,2024,Medium,2025-07-02
World,900,8196980.849,2024,Medium,2025-07-02
World,900,8266245.291,2024,Medium,2025-07-02
World,900,8335111.5,2024,Medium,2025-07-02
World,900,8403077.189,2024,Medium,2025-07-02
World,900,8470160.584,2024,Medium,2025-07-02
World,900,8536410.062,2024,Medium,2025-07-02
World,900,8601839.76,2024,Medium,2025-07-02
World,900,8666398.907,2024,Medium,2025-07-02
World,900,8730060.717,2024,Medium,2025-07-02
World,900,8792837.445,2024,Medium,2025-07-02
World,900,8854732.372,2024,Medium,2025-07-02
World,900,8915687.99,2024,Medium,2025-07-02
World,900,8975685.239,2024,Medium,2025-07-02
World,900,9034620.009,2024,Medium,2025-07-02
World,900,9092525.843,2024,Medium,2025-07-02
World,900,9149330.917,2024,Medium,2025-07-02
World,900,9205049.488,2024,Medium,2025-07-02
World,900,9259513.662,2024,Medium,2025-07-02
World,900,9312707.079,2024,Medium,2025-07-02
World,900,9364615.549,2024,Medium,2025-07-02
World,900,9415131.838,2024,Medium,2025-07-02
World,900,9464147.498,2024,Medium,2025-07-02
World,900,9511631.71,2024,Medium,2025-07-02
World,900,9557460.245,2024,Medium,2025-07-02
World,900,9601611.841,2024,Medium,2025-07-02
World,900,9644036.216,2024,Medium,2025-07-02
World,900,9684720.958,2024,Medium,2025-07-02
World,900,9723663.649,2024,Medium,2025-07-02
World,900,9760865.381,2024,Medium,2025-07-02
World,900,9796363.847,2024,Medium,2025-07-02
World,900,9830139.471,2024,Medium,2025-07-02
World,900,9862335.67,2024,Medium,2025-07-02
World,900,9893025.114,2024,Medium,2025-07-02
World,900,9922249.272,2024,Medium,2025-07-02
World,900,9950079.486,2024,Medium,2025-07-02
World,900,9976594.679,2024,Medium,2025-07-02
World,900,10001869.905,2024,Medium,2025-07-02
World,900,10025962.521,2024,Medium,2025-07-02
World,900,10048970.678,2024,Medium,2025-07-02
World,900,10070929.392,2024,Medium,2025-07-02
World,900,10091876.081,2024,Medium,2025-07-02
World,900,10111823.041,2024,Medium,2025-07-02
World,900,10130811.174,2024,Medium,2025-07-02
World,900,10148805.547,2024,Medium,2025-07-02
World,900,10165798.334,2024,Medium,2025-07-02
World,900,10181765.935,2024,Medium,2025-07-02
World,900,10196717.983,2024,Medium,2025-07-02
World,900,10210645.154,2024,Medium,2025-07-02
World,900,10223465.184,2024,Medium,2025-07-02
World,900,10235190.464,2024,Medium,2025-07-02
World,900,10245779.647,2024,Medium,2025-07-02
World,900,10255213.216,2024,Medium,2025-07-02
World,900,10263489.648,2024,Medium,2025-07-02
World,900,10270600.397,2024,Medium,2025-07-02
World,900,10276512.248,2024,Medium,2025-07-02
World,900,10281262.698,2024,Medium,2025-07-02
World,900,10284893.359,2024,Medium,2025-07-02
World,900,10287430.111,2024,Medium,2025-07-02
World,900,10288979.989,2024,Medium,2025-07-02
World,900,10289514.658,2024,Medium,2025-07-02
World,900,10289115.83,2024,Medium,2025-07-02
World,900,10287797.368,2024,Medium,2025-07-02
World,900,10285619.351,2024,Medium,2025-07-02
World,900,10282603.396,2024,Medium,2025-07-02
World,900,10278805.749,2024,Medium,2025-07-02
World,900,10274230.81,2024,Medium,2025-07-02
World,900,10268899.331,2024,Medium,2025-07-02
World,900,10262824.096,2024,Medium,2025-07-02
World,900,10255992.655,2024,Medium,2025-07-02
World,900,10248376.862,2024,Medium,2025-07-02
World,900,10239994.812,2024,Medium,2025-07-02
World,900,10230812.389,2024,Medium,2025-07-02
World,900,10220889.358,2024,Medium,2025-07-02
World,900,10210209.263,2024,Medium,2025-07-02
World,900,10198770.461,2024,Medium,2025-07-02
World,900,10186607.67,2024,Medium,2025-07-02
Sustainable Development Goal (SDG) regions,1828,...,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1227720.563,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1258298.458,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1288832.191,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1319657.384,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1350928.236,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1382426.02,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1414224.185,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1446242.764,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1478560.909,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1511018.258,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1543640.048,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1576489.746,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1609543.049,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1642689.427,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1675901.858,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1709207.972,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1742603.997,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1776074.612,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1809558.896,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1843064.264,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1876626.44,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1910155.439,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1943601.377,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,1977040.672,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2010500.42,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2043854.344,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2077071.379,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2110172.614,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2143321.033,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2176284.877,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2209060.695,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2241728.421,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2274279.585,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2306645.974,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2338742.95,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2370655.12,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2402534.418,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2434088.291,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2465476.179,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2496414.272,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2527063.58,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2557447.434,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2587538.802,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2617236.893,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2646649.791,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2675631.982,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2704275.382,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2732554.933,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2760452.658,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2787934.078,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2814961.573,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2841621.569,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2867820.365,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2893501.909,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2918849.901,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2943691.527,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2967933.041,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,2991691.776,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3014906.719,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3037693.32,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3059982.033,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3081665.993,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3102968.175,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3123813.777,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3143959.593,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3163505.822,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3182684.124,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3201324.315,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3219319.349,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3236749.48,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3253672.329,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3270134.832,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3286019.563,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3301523.306,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3316422.948,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3330848.526,2024,Medium,2025-07-02
Sub-Saharan Africa,1834,3344728.43,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,576972.606,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,585991.707,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,595207.265,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,604537.128,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,613352.637,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,622000.418,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,630554.494,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,638962.316,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,647322.862,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,655640.457,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,663933.471,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,672178.782,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,680389.597,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,688569.12,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,696726.158,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,704810.756,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,712892.559,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,720913.589,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,728856.373,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,736716.795,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,744461.884,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,752131.914,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,759706.235,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,767129.203,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,774453.678,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,781686.528,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,788839.747,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,795852.341,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,802708.27,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,809408.246,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,816035.83,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,822542.548,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,828882.71,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,835070.29,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,841111.922,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,847033.324,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,852839.612,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,858554.055,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,864087.959,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,869524.811,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,874852.8,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,880052.536,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,885122.128,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,890120.641,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,894932.321,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,899609.927,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,904153.471,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,908568.061,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,912922.202,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,917164.726,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,921276.332,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,925224.875,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,929026.277,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,932703.974,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,936240.3,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,939711.367,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,943120.052,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,946415.533,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,949604.777,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,952665.429,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,955586.399,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,958435.893,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,961195.499,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,963803.063,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,966272.104,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,968629.917,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,970878.505,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,972931.1,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,974949.802,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,976870.025,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,978652.219,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,980203.837,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,981745.723,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,983118.863,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,984379.877,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,985544.315,2024,Medium,2025-07-02
Northern Africa and Western Asia,1833,986573.025,2024,Medium,2025-07-02
Central and Southern Asia,1831,2134994.735,2024,Medium,2025-07-02
Central and Southern Asia,1831,2157569.977,2024,Medium,2025-07-02
Central and Southern Asia,1831,2180041.052,2024,Medium,2025-07-02
Central and Southern Asia,1831,2202346.903,2024,Medium,2025-07-02
Central and Southern Asia,1831,2224552.196,2024,Medium,2025-07-02
Central and Southern Asia,1831,2246599.709,2024,Medium,2025-07-02
Central and Southern Asia,1831,2268404.229,2024,Medium,2025-07-02
Central and Southern Asia,1831,2289961.236,2024,Medium,2025-07-02
Central and Southern Asia,1831,2311156.671,2024,Medium,2025-07-02
Central and Southern Asia,1831,2331944.831,2024,Medium,2025-07-02
Central and Southern Asia,1831,2352361.976,2024,Medium,2025-07-02
Central and Southern Asia,1831,2372265.712,2024,Medium,2025-07-02
Central and Southern Asia,1831,2391738.601,2024,Medium,2025-07-02
Central and Southern Asia,1831,2410817.895,2024,Medium,2025-07-02
Central and Southern Asia,1831,2429349.131,2024,Medium,2025-07-02
Central and Southern Asia,1831,2447383.546,2024,Medium,2025-07-02
Central and Southern Asia,1831,2464973.864,2024,Medium,2025-07-02
Central and Southern Asia,1831,2482100.786,2024,Medium,2025-07-02
Central and Southern Asia,1831,2498728.044,2024,Medium,2025-07-02
Central and Southern Asia,1831,2514762.972,2024,Medium,2025-07-02
Central and Southern Asia,1831,2530341.624,2024,Medium,2025-07-02
Central and Southern Asia,1831,2545423.957,2024,Medium,2025-07-02
Central and Southern Asia,1831,2560044.93,2024,Medium,2025-07-02
Central and Southern Asia,1831,2574224.878,2024,Medium,2025-07-02
Central and Southern Asia,1831,2587773.728,2024,Medium,2025-07-02
Central and Southern Asia,1831,2600809.748,2024,Medium,2025-07-02
Central and Southern Asia,1831,2613433.487,2024,Medium,2025-07-02
Central and Southern Asia,1831,2625465.747,2024,Medium,2025-07-02
Central and Southern Asia,1831,2636939.647,2024,Medium,2025-07-02
Central and Southern Asia,1831,2648028.934,2024,Medium,2025-07-02
Central and Southern Asia,1831,2658654.69,2024,Medium,2025-07-02
Central and Southern Asia,1831,2668731.168,2024,Medium,2025-07-02
Central and Southern Asia,1831,2678391.37,2024,Medium,2025-07-02
Central and Southern Asia,1831,2687601.022,2024,Medium,2025-07-02
Central and Southern Asia,1831,2696320.473,2024,Medium,2025-07-02
Central and Southern Asia,1831,2704480.961,2024,Medium,2025-07-02
Central and Southern Asia,1831,2712012.115,2024,Medium,2025-07-02
Central and Southern Asia,1831,2719094.067,2024,Medium,2025-07-02
Central and Southern Asia,1831,2725558.091,2024,Medium,2025-07-02
Central and Southern Asia,1831,2731668.497,2024,Medium,2025-07-02
Central and Southern Asia,1831,2737215.088,2024,Medium,2025-07-02
Central and Southern Asia,1831,2742299.362,2024,Medium,2025-07-02
Central and Southern Asia,1831,2746836.263,2024,Medium,2025-07-02
Central and Southern Asia,1831,2750811.442,2024,Medium,2025-07-02
Central and Southern Asia,1831,2754216.237,2024,Medium,2025-07-02
Central and Southern Asia,1831,2757185.941,2024,Medium,2025-07-02
Central and Southern Asia,1831,2759572.573,2024,Medium,2025-07-02
Central and Southern Asia,1831,2761481.509,2024,Medium,2025-07-02
Central and Southern Asia,1831,2762752.19,2024,Medium,2025-07-02
Central and Southern Asia,1831,2763547.976,2024,Medium,2025-07-02
Central and Southern Asia,1831,2763941.765,2024,Medium,2025-07-02
Central and Southern Asia,1831,2763785.752,2024,Medium,2025-07-02
Central and Southern Asia,1831,2763067.73,2024,Medium,2025-07-02
Central and Southern Asia,1831,2761949.296,2024,Medium,2025-07-02
Central and Southern Asia,1831,2760393.363,2024,Medium,2025-07-02
Central and Southern Asia,1831,2758295.666,2024,Medium,2025-07-02
Central and Southern Asia,1831,2755912.203,2024,Medium,2025-07-02
Central and Southern Asia,1831,2753115.761,2024,Medium,2025-07-02
Central and Southern Asia,1831,2749800.243,2024,Medium,2025-07-02
Central and Southern Asia,1831,2746188.015,2024,Medium,2025-07-02
Central and Southern Asia,1831,2742201.919,2024,Medium,2025-07-02
Central and Southern Asia,1831,2738030.791,2024,Medium,2025-07-02
Central and Southern Asia,1831,2733432.136,2024,Medium,2025-07-02
Central and Southern Asia,1831,2728431.041,2024,Medium,2025-07-02
Central and Southern Asia,1831,2723302.387,2024,Medium,2025-07-02
Central and Southern Asia,1831,2717859.896,2024,Medium,2025-07-02
Central and Southern Asia,1831,2712107.188,2024,Medium,2025-07-02
Central and Southern Asia,1831,2706204.935,2024,Medium,2025-07-02
Central and Southern Asia,1831,2700016.839,2024,Medium,2025-07-02
Central and Southern Asia,1831,2693645.781,2024,Medium,2025-07-02
Central and Southern Asia,1831,2687031.744,2024,Medium,2025-07-02
Central and Southern Asia,1831,2680222.659,2024,Medium,2025-07-02
Central and Southern Asia,1831,2673169.211,2024,Medium,2025-07-02
Central and Southern Asia,1831,2665936.908,2024,Medium,2025-07-02
Central and Southern Asia,1831,2658522.589,2024,Medium,2025-07-02
Central and Southern Asia,1831,2650914.948,2024,Medium,2025-07-02
Central and Southern Asia,1831,2643211.399,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2350718.727,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2351810.939,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2352623.689,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2353379.701,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2353696.081,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2353487.168,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2352810.755,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2351733.743,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2350188.174,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2348227.7,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2345821.908,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2343035.799,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2339817.555,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2336195.701,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2332228.066,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2327876.578,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2323091.452,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2317842.768,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2312123.109,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2305971.886,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2299390.248,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2292287.167,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2284585.999,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2276239.01,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2267239.989,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2257571.041,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2247152.51,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2236064.212,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2224181.592,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2211539.953,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2198280.086,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2184342.953,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2169806.088,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2154730.225,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2139217.816,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2123285.048,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2107028.653,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2090522.974,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2073880.982,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2057138.561,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2040401.404,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2023622.355,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,2006876.517,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1990203.471,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1973585.573,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1957070.468,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1940630.208,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1924251.355,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1907950.422,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1891628.584,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1875281.915,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1858948.851,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1842568.663,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1826161.6,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1809634.491,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1793047.513,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1776355.613,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1759592.293,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1742810.884,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1726043.898,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1709283.459,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1692526.89,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1675865.874,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1659322.56,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1642892.981,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1626620.4,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1610472.724,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1594495.645,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1578677.767,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1562989.401,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1547422.475,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1531981.767,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1516648.939,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1501395.127,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1486252.661,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1471198.954,2024,Medium,2025-07-02
Eastern and South-Eastern Asia,1832,1456234.724,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,661207.205,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,665724.939,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,670052.165,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,674218.958,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,678265.289,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,682157.539,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,685925.951,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,689560.842,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,693065.065,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,696430.034,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,699658.44,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,702753.233,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,705701.176,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,708494.08,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,711131.751,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,713625.441,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,715947.985,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,718112.688,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,720098.477,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,721915.864,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,723551.913,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,725020.18,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,726309.462,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,727434.668,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,728398.661,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,729198.568,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,729815.97,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,730297.523,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,730610.276,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,730775.4,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,730775.127,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,730622.557,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,730326.728,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,729881.727,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,729288.693,2024,Medium,2025-07-02
Latin America and the Caribbean,1830,728568.809,2024,Medium,2025-07-02
